num_pickups,num_passengers,yr,mnth,d,hr
103,171,2015,2,14,20
124,202,2015,2,14,21
89,155,2015,2,14,22
41,61,2015,2,14,23
12,17,2015,2,15,0
5,5,2015,2,15,1
3,6,2015,2,15,2
3,3,2015,2,15,3
7,15,2015,2,15,4
7,9,2015,2,15,5
23,37,2015,2,15,6
16,29,2015,2,15,7
33,50,2015,2,15,8
50,82,2015,2,15,9
188,323,2015,2,15,10
200,303,2015,2,15,11
509,902,2015,2,15,12
351,601,2015,2,15,13
519,952,2015,2,15,14
465,801,2015,2,15,15
582,1027,2015,2,15,16
479,775,2015,2,15,17
550,974,2015,2,15,18
427,743,2015,2,15,19
590,977,2015,2,15,20
655,1103,2015,2,15,21
577,1006,2015,2,15,22
569,940,2015,2,15,23
283,457,2015,2,16,0
41,83,2015,2,16,1
5,16,2015,2,16,2
3,9,2015,2,16,3
14,29,2015,2,16,4
30,48,2015,2,16,5
43,64,2015,2,16,6
192,312,2015,2,16,7
232,369,2015,2,16,8
567,928,2015,2,16,9
725,1186,2015,2,16,10
568,947,2015,2,16,11
486,863,2015,2,16,12
535,899,2015,2,16,13
661,1119,2015,2,16,14
792,1303,2015,2,16,15
685,1192,2015,2,16,16
753,1328,2015,2,16,17
800,1425,2015,2,16,18
782,1453,2015,2,16,19
973,1569,2015,2,16,20
888,1573,2015,2,16,21
999,1725,2015,2,16,22
923,1668,2015,2,16,23
317,517,2015,2,17,0
18,23,2015,2,17,1
3,5,2015,2,17,2
1,1,2015,2,17,3
7,8,2015,2,17,4
26,36,2015,2,17,5
37,53,2015,2,17,6
117,172,2015,2,17,7
445,772,2015,2,17,8
532,912,2015,2,17,9
723,1304,2015,2,17,10
548,988,2015,2,17,11
485,812,2015,2,17,12
509,870,2015,2,17,13
479,837,2015,2,17,14
647,1113,2015,2,17,15
657,1131,2015,2,17,16
688,1265,2015,2,17,17
693,1176,2015,2,17,18
513,867,2015,2,17,19
692,1181,2015,2,17,20
602,1041,2015,2,17,21
717,1249,2015,2,17,22
649,1125,2015,2,17,23
268,464,2015,2,18,0
74,114,2015,2,18,1
16,24,2015,2,18,2
7,11,2015,2,18,3
5,5,2015,2,18,4
12,24,2015,2,18,5
14,23,2015,2,18,6
205,315,2015,2,18,7
475,765,2015,2,18,8
606,949,2015,2,18,9
686,1201,2015,2,18,10
531,885,2015,2,18,11
421,744,2015,2,18,12
469,789,2015,2,18,13
518,872,2015,2,18,14
613,1095,2015,2,18,15
552,978,2015,2,18,16
591,1019,2015,2,18,17
619,1040,2015,2,18,18
617,1010,2015,2,18,19
601,1019,2015,2,18,20
609,987,2015,2,18,21
749,1265,2015,2,18,22
425,712,2015,2,18,23
209,386,2015,2,19,0
1,1,2015,2,19,1
2,4,2015,2,19,3
4,4,2015,2,19,4
13,27,2015,2,19,5
24,41,2015,2,19,6
156,233,2015,2,19,7
294,510,2015,2,19,8
547,868,2015,2,19,9
524,852,2015,2,19,10
553,946,2015,2,19,11
564,941,2015,2,19,12
529,908,2015,2,19,13
462,812,2015,2,19,14
580,1016,2015,2,19,15
474,839,2015,2,19,16
594,1043,2015,2,19,17
595,1017,2015,2,19,18
830,1410,2015,2,19,19
734,1324,2015,2,19,20
802,1307,2015,2,19,21
784,1302,2015,2,19,22
791,1373,2015,2,19,23
567,1006,2015,2,20,0
40,71,2015,2,20,1
1,1,2015,2,20,2
1,1,2015,2,20,3
4,5,2015,2,20,4
17,22,2015,2,20,5
25,39,2015,2,20,6
108,185,2015,2,20,7
261,423,2015,2,20,8
324,585,2015,2,20,9
408,715,2015,2,20,10
469,846,2015,2,20,11
563,967,2015,2,20,12
494,841,2015,2,20,13
600,1115,2015,2,20,14
638,1135,2015,2,20,15
657,1170,2015,2,20,16
735,1222,2015,2,20,17
678,1169,2015,2,20,18
676,1183,2015,2,20,19
660,1142,2015,2,20,20
603,991,2015,2,20,21
553,918,2015,2,20,22
603,1021,2015,2,20,23
456,805,2015,2,21,0
65,111,2015,2,21,1
8,13,2015,2,21,2
1,1,2015,2,21,3
3,3,2015,2,21,4
7,7,2015,2,21,5
20,33,2015,2,21,6
37,63,2015,2,21,7
73,114,2015,2,21,8
264,484,2015,2,21,9
338,593,2015,2,21,10
310,576,2015,2,21,11
330,591,2015,2,21,12
251,426,2015,2,21,13
331,646,2015,2,21,14
243,420,2015,2,21,15
173,313,2015,2,21,16
205,382,2015,2,21,17
241,476,2015,2,21,18
188,333,2015,2,21,19
128,250,2015,2,21,20
104,199,2015,2,21,21
76,152,2015,2,21,22
121,237,2015,2,21,23
58,118,2015,2,22,0
11,22,2015,2,22,1
7,18,2015,2,22,2
6,23,2015,2,22,3
6,28,2015,2,22,4
7,17,2015,2,22,5
22,24,2015,2,22,6
82,139,2015,2,22,7
147,232,2015,2,22,8
291,491,2015,2,22,9
389,676,2015,2,22,10
522,895,2015,2,22,11
567,961,2015,2,22,12
511,870,2015,2,22,13
625,1097,2015,2,22,14
607,1109,2015,2,22,15
636,1106,2015,2,22,16
738,1260,2015,2,22,17
841,1394,2015,2,22,18
800,1338,2015,2,22,19
827,1423,2015,2,22,20
919,1487,2015,2,22,21
875,1518,2015,2,22,22
821,1385,2015,2,22,23
359,579,2015,2,23,0
109,166,2015,2,23,1
6,6,2015,2,23,2
4,5,2015,2,23,3
5,5,2015,2,23,4
8,9,2015,2,23,5
51,94,2015,2,23,6
420,659,2015,2,23,7
696,1216,2015,2,23,8
737,1311,2015,2,23,9
789,1273,2015,2,23,10
777,1362,2015,2,23,11
793,1290,2015,2,23,12
610,1027,2015,2,23,13
670,1085,2015,2,23,14
673,1149,2015,2,23,15
679,1166,2015,2,23,16
639,1158,2015,2,23,17
738,1324,2015,2,23,18
640,1124,2015,2,23,19
730,1199,2015,2,23,20
746,1289,2015,2,23,21
797,1401,2015,2,23,22
564,871,2015,2,23,23
383,674,2015,2,24,0
10,19,2015,2,24,1
18,35,2015,2,24,2
4,10,2015,2,24,4
14,20,2015,2,24,5
34,53,2015,2,24,6
228,359,2015,2,24,7
445,709,2015,2,24,8
746,1315,2015,2,24,9
634,1111,2015,2,24,10
637,1081,2015,2,24,11
357,625,2015,2,24,12
432,698,2015,2,24,13
513,861,2015,2,24,14
488,832,2015,2,24,15
605,997,2015,2,24,16
550,946,2015,2,24,17
661,1107,2015,2,24,18
682,1168,2015,2,24,19
656,1147,2015,2,24,20
805,1405,2015,2,24,21
563,945,2015,2,24,22
551,947,2015,2,24,23
236,406,2015,2,25,0
6,8,2015,2,25,1
1,1,2015,2,25,2
2,3,2015,2,25,3
9,11,2015,2,25,4
21,38,2015,2,25,5
24,34,2015,2,25,6
198,327,2015,2,25,7
373,598,2015,2,25,8
553,948,2015,2,25,9
609,1064,2015,2,25,10
642,1077,2015,2,25,11
372,655,2015,2,25,12
601,1032,2015,2,25,13
582,970,2015,2,25,14
596,989,2015,2,25,15
541,915,2015,2,25,16
670,1190,2015,2,25,17
642,1003,2015,2,25,18
654,1051,2015,2,25,19
635,1028,2015,2,25,20
818,1351,2015,2,25,21
548,915,2015,2,25,22
472,798,2015,2,25,23
198,319,2015,2,26,0
1,1,2015,2,26,1
6,9,2015,2,26,2
2,2,2015,2,26,3
6,14,2015,2,26,4
16,23,2015,2,26,5
27,37,2015,2,26,6
192,282,2015,2,26,7
275,424,2015,2,26,8
420,680,2015,2,26,9
513,903,2015,2,26,10
486,842,2015,2,26,11
544,963,2015,2,26,12
502,865,2015,2,26,13
568,967,2015,2,26,14
624,1088,2015,2,26,15
626,1112,2015,2,26,16
698,1195,2015,2,26,17
603,975,2015,2,26,18
804,1370,2015,2,26,19
800,1303,2015,2,26,20
788,1312,2015,2,26,21
878,1415,2015,2,26,22
825,1364,2015,2,26,23
183,325,2015,2,27,0
38,66,2015,2,27,1
18,25,2015,2,27,2
2,7,2015,2,27,3
6,8,2015,2,27,4
12,23,2015,2,27,5
34,44,2015,2,27,6
174,268,2015,2,27,7
308,528,2015,2,27,8
495,823,2015,2,27,9
407,725,2015,2,27,10
536,924,2015,2,27,11
604,1029,2015,2,27,12
565,984,2015,2,27,13
508,895,2015,2,27,14
667,1136,2015,2,27,15
684,1154,2015,2,27,16
756,1314,2015,2,27,17
676,1167,2015,2,27,18
674,1162,2015,2,27,19
718,1273,2015,2,27,20
724,1221,2015,2,27,21
648,1101,2015,2,27,22
528,920,2015,2,27,23
67,117,2015,2,28,0
8,11,2015,2,28,1
51,89,2015,2,28,2
7,12,2015,2,28,3
4,12,2015,2,28,4
7,13,2015,2,28,5
27,46,2015,2,28,6
45,66,2015,2,28,7
106,172,2015,2,28,8
208,354,2015,2,28,9
343,587,2015,2,28,10
341,630,2015,2,28,11
232,439,2015,2,28,12
383,735,2015,2,28,13
328,582,2015,2,28,14
376,638,2015,2,28,15
287,529,2015,2,28,16
362,605,2015,2,28,17
324,568,2015,2,28,18
290,444,2015,2,28,19
270,447,2015,2,28,20
347,618,2015,2,28,21
274,484,2015,2,28,22
272,462,2015,2,28,23
206,340,2015,3,1,0
50,93,2015,3,1,1
3,4,2015,3,1,2
4,4,2015,3,1,3
5,6,2015,3,1,4
16,18,2015,3,1,5
16,28,2015,3,1,6
27,35,2015,3,1,7
88,142,2015,3,1,8
237,365,2015,3,1,9
375,611,2015,3,1,10
380,621,2015,3,1,11
365,624,2015,3,1,12
420,710,2015,3,1,13
502,819,2015,3,1,14
323,528,2015,3,1,15
296,523,2015,3,1,16
459,848,2015,3,1,17
419,781,2015,3,1,18
521,992,2015,3,1,19
676,1187,2015,3,1,20
557,984,2015,3,1,21
627,1067,2015,3,1,22
256,426,2015,3,1,23
355,605,2015,3,2,0
125,199,2015,3,2,1
8,13,2015,3,2,2
1,1,2015,3,2,3
14,31,2015,3,2,4
42,74,2015,3,2,5
36,67,2015,3,2,6
255,404,2015,3,2,7
629,1061,2015,3,2,8
887,1527,2015,3,2,9
973,1620,2015,3,2,10
877,1481,2015,3,2,11
902,1521,2015,3,2,12
826,1380,2015,3,2,13
606,1070,2015,3,2,14
654,1134,2015,3,2,15
717,1179,2015,3,2,16
856,1467,2015,3,2,17
701,1192,2015,3,2,18
695,1176,2015,3,2,19
886,1488,2015,3,2,20
895,1466,2015,3,2,21
957,1619,2015,3,2,22
760,1230,2015,3,2,23
587,952,2015,3,3,0
22,43,2015,3,3,1
4,5,2015,3,3,2
2,5,2015,3,3,3
7,8,2015,3,3,4
16,31,2015,3,3,5
25,39,2015,3,3,6
286,450,2015,3,3,7
474,764,2015,3,3,8
694,1171,2015,3,3,9
725,1179,2015,3,3,10
718,1220,2015,3,3,11
574,986,2015,3,3,12
515,932,2015,3,3,13
690,1239,2015,3,3,14
533,938,2015,3,3,15
481,758,2015,3,3,16
384,688,2015,3,3,17
482,795,2015,3,3,18
415,732,2015,3,3,19
377,614,2015,3,3,20
638,1102,2015,3,3,21
610,982,2015,3,3,22
841,1424,2015,3,3,23
547,874,2015,3,4,0
75,134,2015,3,4,1
7,10,2015,3,4,2
1,1,2015,3,4,3
6,6,2015,3,4,4
11,18,2015,3,4,5
16,21,2015,3,4,6
220,297,2015,3,4,7
421,670,2015,3,4,8
569,959,2015,3,4,9
675,1181,2015,3,4,10
666,1134,2015,3,4,11
508,838,2015,3,4,12
603,1006,2015,3,4,13
626,1055,2015,3,4,14
629,1034,2015,3,4,15
549,931,2015,3,4,16
670,1132,2015,3,4,17
687,1166,2015,3,4,18
730,1266,2015,3,4,19
667,1129,2015,3,4,20
701,1149,2015,3,4,21
543,840,2015,3,4,22
334,532,2015,3,4,23
93,154,2015,3,5,0
60,107,2015,3,5,1
2,2,2015,3,5,2
1,1,2015,3,5,3
7,7,2015,3,5,4
14,21,2015,3,5,5
7,9,2015,3,5,6
111,163,2015,3,5,7
108,153,2015,3,5,8
174,300,2015,3,5,9
192,339,2015,3,5,10
280,433,2015,3,5,11
337,604,2015,3,5,12
132,231,2015,3,5,13
162,284,2015,3,5,14
204,332,2015,3,5,15
98,159,2015,3,5,16
61,81,2015,3,5,17
113,198,2015,3,5,18
192,308,2015,3,5,19
243,380,2015,3,5,20
293,451,2015,3,5,21
415,713,2015,3,5,22
248,420,2015,3,5,23
95,143,2015,3,6,0
118,194,2015,3,6,1
7,8,2015,3,6,2
4,7,2015,3,6,3
20,28,2015,3,6,4
58,93,2015,3,6,5
36,48,2015,3,6,6
116,169,2015,3,6,7
438,713,2015,3,6,8
612,1040,2015,3,6,9
655,1173,2015,3,6,10
637,1126,2015,3,6,11
708,1270,2015,3,6,12
623,1069,2015,3,6,13
785,1282,2015,3,6,14
641,1225,2015,3,6,15
635,1075,2015,3,6,16
642,1155,2015,3,6,17
715,1264,2015,3,6,18
701,1302,2015,3,6,19
742,1334,2015,3,6,20
671,1101,2015,3,6,21
686,1194,2015,3,6,22
578,986,2015,3,6,23
576,1007,2015,3,7,0
30,65,2015,3,7,1
10,24,2015,3,7,2
6,10,2015,3,7,3
7,7,2015,3,7,4
14,24,2015,3,7,5
45,68,2015,3,7,6
41,74,2015,3,7,7
174,322,2015,3,7,8
298,528,2015,3,7,9
424,798,2015,3,7,10
433,772,2015,3,7,11
300,573,2015,3,7,12
302,568,2015,3,7,13
374,702,2015,3,7,14
456,781,2015,3,7,15
379,700,2015,3,7,16
413,725,2015,3,7,17
361,679,2015,3,7,18
242,441,2015,3,7,19
367,657,2015,3,7,20
325,589,2015,3,7,21
449,799,2015,3,7,22
311,517,2015,3,7,23
148,295,2015,3,8,0
4,11,2015,3,8,1
3,6,2015,3,8,3
11,25,2015,3,8,4
12,28,2015,3,8,5
6,6,2015,3,8,6
49,71,2015,3,8,7
90,133,2015,3,8,8
209,345,2015,3,8,9
442,702,2015,3,8,10
404,739,2015,3,8,11
445,776,2015,3,8,12
556,958,2015,3,8,13
528,900,2015,3,8,14
721,1307,2015,3,8,15
670,1160,2015,3,8,16
824,1449,2015,3,8,17
640,1092,2015,3,8,18
713,1132,2015,3,8,19
785,1338,2015,3,8,20
987,1581,2015,3,8,21
1056,1736,2015,3,8,22
894,1469,2015,3,8,23
168,272,2015,3,9,0
10,15,2015,3,9,1
8,16,2015,3,9,2
1,1,2015,3,9,3
10,12,2015,3,9,4
15,22,2015,3,9,5
71,94,2015,3,9,6
356,541,2015,3,9,7
587,981,2015,3,9,8
865,1365,2015,3,9,9
832,1424,2015,3,9,10
730,1190,2015,3,9,11
626,1082,2015,3,9,12
664,1192,2015,3,9,13
631,1117,2015,3,9,14
715,1220,2015,3,9,15
675,1201,2015,3,9,16
753,1261,2015,3,9,17
688,1212,2015,3,9,18
628,1122,2015,3,9,19
730,1277,2015,3,9,20
889,1460,2015,3,9,21
589,1022,2015,3,9,22
614,1064,2015,3,9,23
108,180,2015,3,10,0
4,5,2015,3,10,1
1,6,2015,3,10,2
2,2,2015,3,10,3
2,7,2015,3,10,4
10,16,2015,3,10,5
30,40,2015,3,10,6
313,460,2015,3,10,7
448,737,2015,3,10,8
611,1016,2015,3,10,9
727,1177,2015,3,10,10
693,1185,2015,3,10,11
502,829,2015,3,10,12
565,927,2015,3,10,13
580,1059,2015,3,10,14
566,958,2015,3,10,15
558,939,2015,3,10,16
632,1110,2015,3,10,17
748,1313,2015,3,10,18
558,995,2015,3,10,19
630,1087,2015,3,10,20
789,1314,2015,3,10,21
591,1039,2015,3,10,22
502,861,2015,3,10,23
42,88,2015,3,11,0
14,27,2015,3,11,1
4,6,2015,3,11,2
5,6,2015,3,11,4
13,16,2015,3,11,5
21,25,2015,3,11,6
243,394,2015,3,11,7
364,583,2015,3,11,8
595,1003,2015,3,11,9
592,960,2015,3,11,10
635,1099,2015,3,11,11
552,956,2015,3,11,12
461,798,2015,3,11,13
549,928,2015,3,11,14
706,1229,2015,3,11,15
624,1089,2015,3,11,16
784,1363,2015,3,11,17
700,1192,2015,3,11,18
713,1179,2015,3,11,19
720,1222,2015,3,11,20
784,1258,2015,3,11,21
509,863,2015,3,11,22
468,801,2015,3,11,23
91,149,2015,3,12,0
5,10,2015,3,12,1
2,3,2015,3,12,2
2,2,2015,3,12,3
6,9,2015,3,12,4
10,14,2015,3,12,5
34,44,2015,3,12,6
241,344,2015,3,12,7
325,550,2015,3,12,8
475,778,2015,3,12,9
572,977,2015,3,12,10
499,886,2015,3,12,11
575,950,2015,3,12,12
561,998,2015,3,12,13
608,1034,2015,3,12,14
649,1143,2015,3,12,15
690,1171,2015,3,12,16
726,1260,2015,3,12,17
815,1367,2015,3,12,18
729,1262,2015,3,12,19
679,1125,2015,3,12,20
798,1343,2015,3,12,21
859,1389,2015,3,12,22
772,1207,2015,3,12,23
231,381,2015,3,13,0
10,14,2015,3,13,1
4,5,2015,3,13,2
2,2,2015,3,13,3
8,17,2015,3,13,4
18,31,2015,3,13,5
44,55,2015,3,13,6
202,325,2015,3,13,7
297,491,2015,3,13,8
438,758,2015,3,13,9
530,928,2015,3,13,10
500,882,2015,3,13,11
639,1113,2015,3,13,12
512,916,2015,3,13,13
664,1206,2015,3,13,14
631,1083,2015,3,13,15
632,1054,2015,3,13,16
724,1281,2015,3,13,17
711,1207,2015,3,13,18
707,1206,2015,3,13,19
673,1195,2015,3,13,20
727,1247,2015,3,13,21
579,1033,2015,3,13,22
505,902,2015,3,13,23
103,145,2015,3,14,0
13,16,2015,3,14,1
7,7,2015,3,14,2
4,4,2015,3,14,3
11,25,2015,3,14,4
14,28,2015,3,14,5
24,33,2015,3,14,6
37,65,2015,3,14,7
152,253,2015,3,14,8
224,373,2015,3,14,9
199,388,2015,3,14,10
382,692,2015,3,14,11
413,701,2015,3,14,12
411,775,2015,3,14,13
379,761,2015,3,14,14
380,647,2015,3,14,15
359,618,2015,3,14,16
463,819,2015,3,14,17
317,562,2015,3,14,18
333,621,2015,3,14,19
281,477,2015,3,14,20
338,571,2015,3,14,21
410,708,2015,3,14,22
280,463,2015,3,14,23
146,269,2015,3,15,0
3,8,2015,3,15,1
3,4,2015,3,15,2
3,8,2015,3,15,3
5,10,2015,3,15,4
12,22,2015,3,15,5
18,22,2015,3,15,6
37,55,2015,3,15,7
117,182,2015,3,15,8
251,449,2015,3,15,9
385,629,2015,3,15,10
386,687,2015,3,15,11
473,806,2015,3,15,12
414,698,2015,3,15,13
487,868,2015,3,15,14
581,1069,2015,3,15,15
733,1242,2015,3,15,16
754,1325,2015,3,15,17
646,1155,2015,3,15,18
774,1294,2015,3,15,19
833,1451,2015,3,15,20
747,1271,2015,3,15,21
898,1464,2015,3,15,22
1019,1628,2015,3,15,23
1044,1692,2015,3,16,0
398,676,2015,3,16,1
128,193,2015,3,16,2
12,23,2015,3,16,4
24,42,2015,3,16,5
65,106,2015,3,16,6
360,577,2015,3,16,7
610,963,2015,3,16,8
891,1471,2015,3,16,9
887,1511,2015,3,16,10
868,1433,2015,3,16,11
692,1197,2015,3,16,12
627,1100,2015,3,16,13
545,996,2015,3,16,14
679,1152,2015,3,16,15
726,1287,2015,3,16,16
672,1214,2015,3,16,17
712,1253,2015,3,16,18
676,1120,2015,3,16,19
712,1273,2015,3,16,20
772,1298,2015,3,16,21
664,1157,2015,3,16,22
651,1065,2015,3,16,23
139,219,2015,3,17,0
7,15,2015,3,17,1
4,4,2015,3,17,2
8,9,2015,3,17,4
12,19,2015,3,17,5
21,23,2015,3,17,6
239,372,2015,3,17,7
337,613,2015,3,17,8
568,972,2015,3,17,9
688,1160,2015,3,17,10
549,1038,2015,3,17,11
511,852,2015,3,17,12
563,918,2015,3,17,13
537,887,2015,3,17,14
582,1019,2015,3,17,15
507,811,2015,3,17,16
548,1011,2015,3,17,17
611,1054,2015,3,17,18
666,1099,2015,3,17,19
692,1206,2015,3,17,20
500,826,2015,3,17,21
807,1298,2015,3,17,22
822,1312,2015,3,17,23
568,1031,2015,3,18,0
8,23,2015,3,18,1
2,6,2015,3,18,2
1,1,2015,3,18,3
7,8,2015,3,18,4
10,16,2015,3,18,5
23,39,2015,3,18,6
286,433,2015,3,18,7
365,624,2015,3,18,8
453,757,2015,3,18,9
632,1080,2015,3,18,10
665,1174,2015,3,18,11
575,983,2015,3,18,12
662,1123,2015,3,18,13
580,1014,2015,3,18,14
599,1000,2015,3,18,15
708,1239,2015,3,18,16
693,1192,2015,3,18,17
694,1253,2015,3,18,18
737,1297,2015,3,18,19
717,1205,2015,3,18,20
932,1559,2015,3,18,21
908,1481,2015,3,18,22
636,1019,2015,3,18,23
387,639,2015,3,19,0
9,15,2015,3,19,1
3,3,2015,3,19,2
2,3,2015,3,19,3
9,12,2015,3,19,4
14,19,2015,3,19,5
39,56,2015,3,19,6
244,404,2015,3,19,7
302,521,2015,3,19,8
595,1026,2015,3,19,9
728,1340,2015,3,19,10
733,1299,2015,3,19,11
538,894,2015,3,19,12
644,1135,2015,3,19,13
634,1037,2015,3,19,14
738,1253,2015,3,19,15
648,1154,2015,3,19,16
889,1556,2015,3,19,17
670,1142,2015,3,19,18
785,1395,2015,3,19,19
678,1174,2015,3,19,20
894,1526,2015,3,19,21
761,1283,2015,3,19,22
743,1213,2015,3,19,23
87,150,2015,3,20,0
7,11,2015,3,20,1
4,6,2015,3,20,2
6,7,2015,3,20,3
16,19,2015,3,20,4
14,27,2015,3,20,5
38,56,2015,3,20,6
205,341,2015,3,20,7
318,539,2015,3,20,8
668,1184,2015,3,20,9
637,1087,2015,3,20,10
607,1038,2015,3,20,11
554,1022,2015,3,20,12
478,804,2015,3,20,13
386,617,2015,3,20,14
488,877,2015,3,20,15
516,862,2015,3,20,16
297,529,2015,3,20,17
420,723,2015,3,20,18
486,872,2015,3,20,19
508,872,2015,3,20,20
770,1381,2015,3,20,21
756,1353,2015,3,20,22
707,1193,2015,3,20,23
612,1094,2015,3,21,0
118,195,2015,3,21,1
42,76,2015,3,21,2
4,4,2015,3,21,3
15,31,2015,3,21,4
19,27,2015,3,21,5
27,39,2015,3,21,6
55,88,2015,3,21,7
170,294,2015,3,21,8
333,622,2015,3,21,9
436,758,2015,3,21,10
567,1009,2015,3,21,11
489,919,2015,3,21,12
307,561,2015,3,21,13
398,684,2015,3,21,14
474,827,2015,3,21,15
492,871,2015,3,21,16
544,946,2015,3,21,17
397,712,2015,3,21,18
358,645,2015,3,21,19
351,576,2015,3,21,20
289,463,2015,3,21,21
454,754,2015,3,21,22
404,720,2015,3,21,23
147,261,2015,3,22,0
11,17,2015,3,22,1
12,17,2015,3,22,2
4,4,2015,3,22,3
19,35,2015,3,22,4
24,36,2015,3,22,5
11,17,2015,3,22,6
66,113,2015,3,22,7
128,208,2015,3,22,8
310,523,2015,3,22,9
450,786,2015,3,22,10
452,758,2015,3,22,11
654,1157,2015,3,22,12
485,783,2015,3,22,13
715,1292,2015,3,22,14
843,1424,2015,3,22,15
680,1191,2015,3,22,16
823,1427,2015,3,22,17
945,1630,2015,3,22,18
807,1350,2015,3,22,19
927,1572,2015,3,22,20
1016,1703,2015,3,22,21
922,1490,2015,3,22,22
987,1625,2015,3,22,23
259,444,2015,3,23,0
25,42,2015,3,23,1
5,7,2015,3,23,4
16,26,2015,3,23,5
81,117,2015,3,23,6
372,572,2015,3,23,7
618,1008,2015,3,23,8
768,1318,2015,3,23,9
987,1665,2015,3,23,10
848,1516,2015,3,23,11
639,1127,2015,3,23,12
603,1068,2015,3,23,13
735,1250,2015,3,23,14
753,1317,2015,3,23,15
666,1102,2015,3,23,16
741,1318,2015,3,23,17
677,1114,2015,3,23,18
691,1223,2015,3,23,19
729,1191,2015,3,23,20
763,1311,2015,3,23,21
813,1381,2015,3,23,22
704,1186,2015,3,23,23
368,661,2015,3,24,0
26,43,2015,3,24,1
3,5,2015,3,24,2
1,2,2015,3,24,3
8,12,2015,3,24,4
14,22,2015,3,24,5
16,23,2015,3,24,6
314,479,2015,3,24,7
400,681,2015,3,24,8
723,1190,2015,3,24,9
696,1240,2015,3,24,10
772,1315,2015,3,24,11
485,850,2015,3,24,12
521,904,2015,3,24,13
494,869,2015,3,24,14
564,890,2015,3,24,15
669,1151,2015,3,24,16
700,1200,2015,3,24,17
587,1071,2015,3,24,18
663,1053,2015,3,24,19
678,1146,2015,3,24,20
791,1384,2015,3,24,21
597,1082,2015,3,24,22
522,905,2015,3,24,23
138,216,2015,3,25,0
3,8,2015,3,25,1
6,6,2015,3,25,2
2,2,2015,3,25,3
6,7,2015,3,25,4
17,18,2015,3,25,5
17,28,2015,3,25,6
254,406,2015,3,25,7
393,671,2015,3,25,8
568,930,2015,3,25,9
638,1093,2015,3,25,10
655,1198,2015,3,25,11
511,844,2015,3,25,12
501,849,2015,3,25,13
686,1140,2015,3,25,14
714,1210,2015,3,25,15
587,990,2015,3,25,16
648,1162,2015,3,25,17
794,1415,2015,3,25,18
639,1159,2015,3,25,19
649,1095,2015,3,25,20
800,1289,2015,3,25,21
658,1088,2015,3,25,22
507,847,2015,3,25,23
146,233,2015,3,26,0
14,16,2015,3,26,1
3,3,2015,3,26,2
4,6,2015,3,26,3
8,12,2015,3,26,4
8,11,2015,3,26,5
22,23,2015,3,26,6
158,242,2015,3,26,7
396,653,2015,3,26,8
512,838,2015,3,26,9
527,885,2015,3,26,10
658,1146,2015,3,26,11
532,902,2015,3,26,12
483,833,2015,3,26,13
585,1034,2015,3,26,14
542,907,2015,3,26,15
619,1066,2015,3,26,16
702,1238,2015,3,26,17
770,1346,2015,3,26,18
694,1159,2015,3,26,19
680,1126,2015,3,26,20
740,1288,2015,3,26,21
645,1079,2015,3,26,22
796,1380,2015,3,26,23
692,1223,2015,3,27,0
380,659,2015,3,27,1
57,89,2015,3,27,2
4,4,2015,3,27,3
15,19,2015,3,27,4
13,29,2015,3,27,5
34,52,2015,3,27,6
243,388,2015,3,27,7
308,537,2015,3,27,8
370,639,2015,3,27,9
540,956,2015,3,27,10
576,1046,2015,3,27,11
632,1142,2015,3,27,12
522,969,2015,3,27,13
622,1067,2015,3,27,14
643,1164,2015,3,27,15
628,1060,2015,3,27,16
750,1294,2015,3,27,17
685,1251,2015,3,27,18
716,1294,2015,3,27,19
627,1159,2015,3,27,20
713,1206,2015,3,27,21
723,1256,2015,3,27,22
647,1084,2015,3,27,23
436,755,2015,3,28,0
33,63,2015,3,28,1
5,9,2015,3,28,2
3,7,2015,3,28,3
8,12,2015,3,28,4
9,9,2015,3,28,5
36,55,2015,3,28,6
30,46,2015,3,28,7
169,297,2015,3,28,8
269,501,2015,3,28,9
374,696,2015,3,28,10
378,651,2015,3,28,11
310,558,2015,3,28,12
209,359,2015,3,28,13
439,799,2015,3,28,14
425,810,2015,3,28,15
351,650,2015,3,28,16
403,741,2015,3,28,17
384,719,2015,3,28,18
251,460,2015,3,28,19
373,705,2015,3,28,20
283,474,2015,3,28,21
384,708,2015,3,28,22
325,554,2015,3,28,23
175,299,2015,3,29,0
3,3,2015,3,29,1
2,2,2015,3,29,2
2,3,2015,3,29,3
8,19,2015,3,29,4
11,15,2015,3,29,5
10,14,2015,3,29,6
51,71,2015,3,29,7
99,178,2015,3,29,8
207,374,2015,3,29,9
453,798,2015,3,29,10
504,886,2015,3,29,11
529,885,2015,3,29,12
501,885,2015,3,29,13
555,965,2015,3,29,14
725,1343,2015,3,29,15
765,1296,2015,3,29,16
797,1419,2015,3,29,17
735,1227,2015,3,29,18
811,1428,2015,3,29,19
913,1598,2015,3,29,20
990,1690,2015,3,29,21
1053,1786,2015,3,29,22
833,1351,2015,3,29,23
255,426,2015,3,30,0
6,6,2015,3,30,1
1,1,2015,3,30,2
3,3,2015,3,30,3
7,8,2015,3,30,4
20,26,2015,3,30,5
46,66,2015,3,30,6
323,536,2015,3,30,7
582,950,2015,3,30,8
891,1498,2015,3,30,9
788,1277,2015,3,30,10
976,1681,2015,3,30,11
689,1141,2015,3,30,12
672,1260,2015,3,30,13
707,1269,2015,3,30,14
719,1257,2015,3,30,15
642,1087,2015,3,30,16
774,1365,2015,3,30,17
